1,"SELECT broadleafc0_.CURRENCY_CODE AS CURRENCY1_38_0_, broadleafc0_.CREATED_BY AS CREATED_2_38_0_, broadleafc0_.DATE_CREATED AS DATE_CRE3_38_0_, broadleafc0_.DATE_UPDATED AS DATE_UPD4_38_0_, broadleafc0_.UPDATED_BY AS UPDATED_5_38_0_ 	, broadleafc0_.DEFAULT_FLAG AS DEFAULT_6_38_0_, broadleafc0_.FRIENDLY_NAME AS FRIENDLY7_38_0_ FROM BLC_CURRENCY broadleafc0_ WHERE broadleafc0_.CURRENCY_CODE = %s","1,22,23,24,162,293,294,295,296,304,305,306,382,441,488,540,541,542,549,612,613,614,703,714,719,835,946,1116,1148,1163,1164,1165,1187,1188,1189,1206,1207,1208,1323,1404,1408,1409,1412,1413,1414,1415,1418,1419,1420,1462,1554,1591,1624,1625,1626,1765,1815,1824,1933,2000,2074,2110,2122,2123,2124,2126,2136,2137,2138,2191,2253,2365,2435,2470,2471,2472,2501,2502,2503,2626,2652,2771,2776,2806,2822,2823,2824,2828,2841,2842,2843,2898,2899,2900,2933,3089,3098,3099,3100,3388,3454,3484,3535,3569,3570,3571,3582,3737,3749,3775,3816,3840,3841,3842,3843,3884,3907,3951,3980,3981,3982,4000,4001,4002,4004,4016,4017,4018,4191,4202,4208,4233,4242,4243,4244,4282,4291,4330,4335,4339,4342,4377,4797,4846,4863,5021,5112,5259,5260,5261,5644,5645,5646,5674,5711,5753,5868,5869,5870,5872,5881,5882,5883,5961,6003,6054,6110,6178,6301,6556,6719,6736,6737,6738,6740,6749,6750,6751,6754,6767,6768,6769,6837,6880,7569,7570,7571,7592,7593,7594,7621,7622,7623,7629,7642,7643,7644,7692,7702,7802,7827,7828,7829,8088,8089,8090,8093,8106,8107,8108,8110,8126,8147,8148,8149,8163,8164,8165,8167,8175,8176,8177,8191,8416,8577,8643,8660,8661,8662,8663,8701,8702,8703,8748,8749,8750,8822,8885,8925,8948,9219,9283,9290,9313,9314,9315,9332,9333,9334,9342,9354,9355,9356,9362,9374,9375,9376,9524,9540,9541,9542,9552,9555,9556,9557,9777,9783,9890,9891,9892,9893,9897,9898,9899,9900,9903,9904,9905,10268,10288,10289,10290,10350,10404,10434,10440,10452,10468,10470,10476"
2,"SELECT sandboximp1_.SANDBOX_ID AS SANDBOX_1_138_, sandboximp1_.ARCHIVED AS ARCHIVED2_138_, sandboximp1_.CREATED_BY AS CREATED_3_138_, sandboximp1_.DATE_CREATED AS DATE_CRE4_138_, sandboximp1_.DATE_UPDATED AS DATE_UPD5_138_ 	, sandboximp1_.UPDATED_BY AS UPDATED_6_138_, sandboximp1_.AUTHOR AS AUTHOR7_138_, sandboximp1_.COLOR AS COLOR8_138_, sandboximp1_.DESCRIPTION AS DESCRIPT9_138_, sandboximp1_.GO_LIVE_DATE AS GO_LIVE10_138_ 	, sandboximp1_.SANDBOX_NAME AS SANDBOX11_138_, sandboximp1_.PARENT_SANDBOX_ID AS PARENT_13_138_, sandboximp1_.SANDBOX_TYPE AS SANDBOX12_138_ FROM BLC_SANDBOX_MGMT sandboxman0_ 	INNER JOIN BLC_SANDBOX sandboximp1_ ON sandboxman0_.SANDBOX_ID = sandboximp1_.SANDBOX_ID WHERE sandboxman0_.SANDBOX_ID = %s 	AND (CAST(sandboximp1_.ARCHIVED AS char) IS NULL 		OR sandboximp1_.ARCHIVED <> %s)","2,30,38,48,84,124,163,171,211,244,263,280,297,308,320,367,383,393,431,447,462,489,511,550,574,578,623,650,672,678,686,702,704,707,712,715,718,721,725,760,763,792,818,823,836,845,854,1045,1067,1078,1117,1149,1172,1194,1268,1284,1390,1405,1410,1416,1427,1545,1555,1573,1593,1630,1645,1663,1673,1753,1766,1778,1816,1889,1913,1934,1941,1947,1958,1963,1985,2002,2013,2020,2038,2075,2102,2111,2128,2141,2366,2377,2394,2436,2477,2506,2542,2627,2640,2653,2665,2688,2707,2766,2781,2807,2829,2849,2911,2934,3085,3090,3104,3123,3151,3389,3404,3429,3437,3455,3464,3509,3531,3536,3557,3575,3583,3613,3645,3661,3691,3695,3721,3738,3750,3776,3803,3817,3844,3952,3961,3987,4005,4022,4050,4058,4226,4234,4256,4283,4292,4309,4323,4349,4371,4463,4474,4492,4581,4592,4603,4613,4798,4825,4832,4852,4861,4864,4897,5242,5267,5303,5344,5354,5615,5631,5648,5663,5675,5712,5721,5726,5815,5830,5855,5873,6720,6723,6741,6757,7194,7200,7240,7551,7576,7603,7630,7651,7659,7687,7697,7706,7712,7806,7813,7836,7848,8040,8051,8068,8094,8111,8127,8134,8153,8168,8179,8213,8219,8549,8578,8600,8618,8644,8664,8710,8760,8774,8801,8808,9272,9297,9322,9343,9363,9380,9455,9534,9553,9746,9748,9765,9778,9784,9790,9885,9894,9901,10041,10069,10079,10269,10294,10305,10486,10499,10504,10522"
3,"SELECT COUNT(adminpermi0_.ADMIN_PERMISSION_ID) AS col_0_0_ FROM BLC_ADMIN_PERMISSION adminpermi0_ 	LEFT JOIN BLC_ADMIN_PERMISSION_XREF allchildpe1_ ON adminpermi0_.ADMIN_PERMISSION_ID = allchildpe1_.ADMIN_PERMISSION_ID 	LEFT JOIN BLC_ADMIN_PERMISSION adminpermi2_ ON allchildpe1_.CHILD_PERMISSION_ID = adminpermi2_.ADMIN_PERMISSION_ID 	LEFT JOIN BLC_ADMIN_PERMISSION_ENTITY qualifiede3_ ON adminpermi2_.ADMIN_PERMISSION_ID = qualifiede3_.ADMIN_PERMISSION_ID 	LEFT JOIN BLC_ADMIN_PERMISSION_ENTITY qualifiede4_ ON adminpermi0_.ADMIN_PERMISSION_ID = qualifiede4_.ADMIN_PERMISSION_ID 	LEFT JOIN BLC_ADMIN_ROLE_PERMISSION_XREF allroles5_ ON adminpermi0_.ADMIN_PERMISSION_ID = allroles5_.ADMIN_PERMISSION_ID 	LEFT JOIN BLC_ADMIN_ROLE adminrolei6_ ON allroles5_.ADMIN_ROLE_ID = adminrolei6_.ADMIN_ROLE_ID 	LEFT JOIN BLC_ADMIN_USER_ROLE_XREF allusers7_ ON adminrolei6_.ADMIN_ROLE_ID = allusers7_.ADMIN_ROLE_ID 	LEFT JOIN BLC_ADMIN_USER adminuseri8_ ON allusers7_.ADMIN_USER_ID = adminuseri8_.ADMIN_USER_ID 	LEFT JOIN BLC_ADMIN_USER_SANDBOX adminuseri8_1_ ON adminuseri8_.ADMIN_USER_ID = adminuseri8_1_.ADMIN_USER_ID 	LEFT JOIN BLC_ADMIN_USER_PERMISSION_XREF allusers9_ ON adminpermi0_.ADMIN_PERMISSION_ID = allusers9_.ADMIN_PERMISSION_ID 	LEFT JOIN BLC_ADMIN_USER adminuseri10_ ON allusers9_.ADMIN_USER_ID = adminuseri10_.ADMIN_USER_ID 	LEFT JOIN BLC_ADMIN_USER_SANDBOX adminuseri10_1_ ON adminuseri10_.ADMIN_USER_ID = adminuseri10_1_.ADMIN_USER_ID WHERE (adminuseri8_.ADMIN_USER_ID = %s 		OR adminuseri10_.ADMIN_USER_ID = %s) 	AND (adminpermi0_.PERMISSION_TYPE = %s 		OR adminpermi0_.PERMISSION_TYPE = %s 		OR adminpermi2_.PERMISSION_TYPE = %s 		OR adminpermi2_.PERMISSION_TYPE = %s) 	AND (qualifiede4_.CEILING_ENTITY = %s 		OR qualifiede3_.CEILING_ENTITY = %s)","3,14,15,284,289,386,387,434,435,436,586,594,595,607,608,631,660,693,771,772,1122,1152,1159,1271,1394,1395,1396,1406,1548,1579,1594,1598,1599,1602,1603,1606,1616,1617,1787,1819,1959,2080,2113,2118,2132,2142,2145,2369,2370,2440,2441,2444,2445,2448,2455,2456,2462,2463,2550,2551,2731,2732,2733,2734,2874,2875,2876,2877,2893,2894,2921,2937,2938,3564,3565,3616,3617,3621,3622,3625,3633,3634,3724,3742,3743,3760,3761,3762,3763,3783,3809,3831,3832,3855,3856,3857,3858,3965,3973,4286,4355,4356,4480,4620,4621,4622,4623,4836,4837,4838,4855,4870,4905,5248,5254,5255,5635,5640,5734,5859,5864,6727,6732,7565,7707,7715,8072,8081,8138,8143,8223,8586,8626,8648,8649,8655,8656,9301,9306,9364,9369,9370,9388,9537,9538,9543,9544,9545,10273,10274,10280,10281,10322,10323,10332"
4,"SELECT systemprop0_.BLC_SYSTEM_PROPERTY_ID AS BLC_SYST1_174_, systemprop0_.FRIENDLY_GROUP AS FRIENDLY2_174_, systemprop0_.FRIENDLY_NAME AS FRIENDLY3_174_, systemprop0_.FRIENDLY_TAB AS FRIENDLY4_174_, systemprop0_.PROPERTY_NAME AS PROPERTY5_174_ 	, systemprop0_.OVERRIDE_GENERATED_PROP_NAME AS OVERRIDE6_174_, systemprop0_.PROPERTY_TYPE AS PROPERTY7_174_, systemprop0_.PROPERTY_VALUE AS PROPERTY8_174_ FROM BLC_SYSTEM_PROPERTY systemprop0_ WHERE systemprop0_.PROPERTY_NAME = %s","4,16,17,25,26,53,90,130,174,216,267,285,290,291,301,302,307,319,370,444,454,470,486,487,507,508,515,537,538,543,544,545,546,547,548,551,575,582,609,610,615,616,617,618,619,620,627,655,689,694,757,758,759,767,800,816,817,822,1049,1084,1118,1154,1160,1161,1166,1167,1168,1169,1176,1181,1182,1190,1198,1203,1204,1209,1279,1291,1397,1461,1551,1576,1587,1588,1595,1618,1619,1627,1633,1644,1666,1676,1759,1770,1782,1893,1918,1950,1972,1973,1980,1993,1994,1997,2005,2006,2017,2025,2043,2071,2072,2073,2076,2107,2114,2119,2120,2125,2133,2134,2139,2154,2381,2399,2432,2433,2434,2437,2464,2465,2473,2480,2498,2499,2504,2509,2537,2538,2539,2546,2637,2643,2654,2670,2693,2715,2735,2736,2739,2773,2774,2786,2808,2816,2817,2825,2827,2830,2838,2839,2844,2846,2854,2895,2896,2901,2902,2903,2904,2905,2906,2907,2908,2916,3091,3095,3096,3101,3108,3128,3154,3409,3441,3467,3514,3560,3566,3567,3572,3589,3649,3665,3689,3690,3692,3764,3777,3806,3818,3837,3838,3846,3966,3974,3975,3983,3990,3997,3998,4003,4006,4013,4014,4019,4030,4046,4047,4073,4074,4075,4076,4235,4239,4240,4261,4294,4295,4317,4318,4319,4320,4352,4477,4495,4608,4619,4637,4799,4849,4860,4866,4901,4967,4988,4989,5024,5245,5256,5257,5262,5263,5272,5298,5299,5300,5309,5349,5355,5384,5618,5628,5636,5641,5642,5647,5660,5666,5678,5708,5709,5710,5730,5818,5860,5865,5866,5871,5874,5878,5879,5884,6005,6007,6008,6009,6010,6044,6046,6053,6240,6241,6242,6728,6733,6734,6739,6742,6746,6747,6752,6760,6764,6765,6770,7204,7236,7237,7343,7429,7557,7566,7567,7572,7573,7581,7589,7590,7595,7596,7597,7598,7599,7600,7608,7618,7619,7624,7625,7626,7627,7628,7631,7639,7640,7645,7646,7647,7648,7656,7664,7694,7705,7709,7717,7816,7824,7825,7830,7831,7832,7839,7853,7861,7865,7887,8019,8048,8055,8073,8082,8083,8091,8095,8103,8104,8109,8139,8144,8145,8150,8156,8160,8161,8166,8172,8173,8178,8190,8557,8575,8576,8581,8622,8645,8657,8658,8665,8695,8696,8704,8705,8706,8715,8745,8746,8751,8752,8753,8754,8755,8756,8757,8765,8766,8771,8780,8781,8792,8811,8825,8831,8832,8833,8837,8847,8849,8850,8852,8853,8854,8855,8883,9126,9127,9130,9140,9142,9143,9223,9277,9302,9307,9308,9316,9317,9318,9325,9329,9330,9335,9336,9337,9338,9339,9340,9341,9344,9348,9349,9357,9358,9359,9365,9371,9372,9377,9384,9460,9551,9747,9762,9771,9772,9774,9795,9796,9798,10073,10084,10270,10282,10283,10313,10489,10507"
5,"SELECT offerimpl0_.OFFER_ID AS OFFER_ID1_85_, offerimpl0_.APPLY_TO_CHILD_ITEMS AS APPLY_TO2_85_, offerimpl0_.APPLY_TO_SALE_PRICE AS APPLY_TO3_85_, offerimpl0_.ARCHIVED AS ARCHIVED4_85_, offerimpl0_.AUTOMATICALLY_ADDED AS AUTOMATI5_85_ 	, offerimpl0_.COMBINABLE_WITH_OTHER_OFFERS AS COMBINAB6_85_, offerimpl0_.OFFER_DESCRIPTION AS OFFER_DE7_85_, offerimpl0_.OFFER_DISCOUNT_TYPE AS OFFER_DI8_85_, offerimpl0_.END_DATE AS END_DATE9_85_, offerimpl0_.MARKETING_MESSASGE AS MARKETI10_85_ 	, offerimpl0_.MAX_USES_PER_CUSTOMER AS MAX_USE11_85_, offerimpl0_.MAX_USES AS MAX_USE12_85_, offerimpl0_.OFFER_NAME AS OFFER_N13_85_, offerimpl0_.OFFER_ITEM_QUALIFIER_RULE AS OFFER_I14_85_, offerimpl0_.OFFER_ITEM_TARGET_RULE AS OFFER_I15_85_ 	, offerimpl0_.ORDER_MIN_TOTAL AS ORDER_M16_85_, offerimpl0_.OFFER_PRIORITY AS OFFER_P17_85_, offerimpl0_.QUALIFYING_ITEM_MIN_TOTAL AS QUALIFY18_85_, offerimpl0_.REQUIRES_RELATED_TAR_QUAL AS REQUIRE19_85_, offerimpl0_.START_DATE AS START_D20_85_ 	, offerimpl0_.TARGET_MIN_TOTAL AS TARGET_21_85_, offerimpl0_.TARGET_SYSTEM AS TARGET_22_85_, offerimpl0_.TOTALITARIAN_OFFER AS TOTALIT23_85_, offerimpl0_.OFFER_TYPE AS OFFER_T24_85_, offerimpl0_.OFFER_VALUE AS OFFER_V25_85_ FROM BLC_OFFER offerimpl0_ WHERE offerimpl0_.OFFER_ID IN (%s) 	AND (offerimpl0_.ARCHIVED = %s 		OR offerimpl0_.ARCHIVED IS NULL) ORDER BY offerimpl0_.OFFER_ID ASC LIMIT 50","5,1280,1935,3778,5619,7654,9749"
6,"SELECT COUNT(offerimpl0_.OFFER_ID) AS col_0_0_ FROM BLC_OFFER offerimpl0_ WHERE offerimpl0_.OFFER_ID IN (%s) 	AND (offerimpl0_.ARCHIVED = %s 		OR offerimpl0_.ARCHIVED IS NULL)","6,1281,1936,3779,5620,7655,9750"
7,"SELECT qualifying0_.OFFER_ID AS OFFER_ID2_130_0_, qualifying0_.OFFER_QUAL_CRIT_ID AS OFFER_QU1_130_0_, qualifying0_.OFFER_QUAL_CRIT_ID AS OFFER_QU1_130_1_, qualifying0_.OFFER_ID AS OFFER_ID2_130_1_, qualifying0_.OFFER_ITEM_CRITERIA_ID AS OFFER_IT3_130_1_ 	, offeritemc1_.OFFER_ITEM_CRITERIA_ID AS OFFER_IT1_90_2_, offeritemc1_.ORDER_ITEM_MATCH_RULE AS ORDER_IT2_90_2_, offeritemc1_.QUANTITY AS QUANTITY3_90_2_ FROM BLC_QUAL_CRIT_OFFER_XREF qualifying0_ 	LEFT JOIN BLC_OFFER_ITEM_CRITERIA offeritemc1_ ON qualifying0_.OFFER_ITEM_CRITERIA_ID = offeritemc1_.OFFER_ITEM_CRITERIA_ID WHERE qualifying0_.OFFER_ID = %s","7,1274,3728,3780,3969,3993,4009,5621"
8,"SELECT offermatch0_.BLC_OFFER_OFFER_ID AS BLC_OFFE3_92_0_, offermatch0_.OFFER_OFFER_RULE_ID AS OFFER_OF1_92_0_, offermatch0_.MAP_KEY AS formula2_0_, offermatch0_.OFFER_OFFER_RULE_ID AS OFFER_OF1_92_1_, offermatch0_.MAP_KEY AS MAP_KEY2_92_1_ 	, offermatch0_.BLC_OFFER_OFFER_ID AS BLC_OFFE3_92_1_, offermatch0_.OFFER_RULE_ID AS OFFER_RU4_92_1_, offerrulei1_.OFFER_RULE_ID AS OFFER_RU1_91_2_, offerrulei1_.MATCH_RULE AS MATCH_RU2_91_2_ FROM BLC_OFFER_RULE_MAP offermatch0_ 	LEFT JOIN BLC_OFFER_RULE offerrulei1_ ON offermatch0_.OFFER_RULE_ID = offerrulei1_.OFFER_RULE_ID WHERE offermatch0_.BLC_OFFER_OFFER_ID = %s","8,1273,3727,3781,3970,3994,4010,5622"
9,"SELECT targetitem0_.OFFER_ID AS OFFER_ID2_175_0_, targetitem0_.OFFER_TAR_CRIT_ID AS OFFER_TA1_175_0_, targetitem0_.OFFER_TAR_CRIT_ID AS OFFER_TA1_175_1_, targetitem0_.OFFER_ID AS OFFER_ID2_175_1_, targetitem0_.OFFER_ITEM_CRITERIA_ID AS OFFER_IT3_175_1_ 	, offeritemc1_.OFFER_ITEM_CRITERIA_ID AS OFFER_IT1_90_2_, offeritemc1_.ORDER_ITEM_MATCH_RULE AS ORDER_IT2_90_2_, offeritemc1_.QUANTITY AS QUANTITY3_90_2_ FROM BLC_TAR_CRIT_OFFER_XREF targetitem0_ 	LEFT JOIN BLC_OFFER_ITEM_CRITERIA offeritemc1_ ON targetitem0_.OFFER_ITEM_CRITERIA_ID = offeritemc1_.OFFER_ITEM_CRITERIA_ID WHERE targetitem0_.OFFER_ID = %s","9,1275,3729,3782,3971,3995,4011,5623"
10,"SELECT adminsecti0_.ADMIN_SECTION_ID AS ADMIN_SE1_10_, adminsecti0_.CEILING_ENTITY AS CEILING_2_10_, adminsecti0_.DISPLAY_CONTROLLER AS DISPLAY_3_10_, adminsecti0_.DISPLAY_ORDER AS DISPLAY_4_10_, adminsecti0_.ADMIN_MODULE_ID AS ADMIN_MO9_10_ 	, adminsecti0_.NAME AS NAME5_10_, adminsecti0_.SECTION_KEY AS SECTION_6_10_, adminsecti0_.URL AS URL7_10_, adminsecti0_.USE_DEFAULT_HANDLER AS USE_DEFA8_10_ FROM BLC_ADMIN_SECTION adminsecti0_ WHERE adminsecti0_.CEILING_ENTITY = %s","10,11,12,13,80,81,120,121,160,161,204,205,240,241,288,300,378,379,477,478,479,480,481,485,499,500,501,502,503,521,522,524,525,528,529,531,532,535,572,573,589,590,592,593,598,599,601,602,605,646,647,670,671,736,737,738,744,745,746,747,748,749,750,754,755,756,788,789,807,808,809,810,811,815,819,820,821,1063,1064,1072,1073,1074,1075,1114,1115,1146,1147,1158,1180,1202,1321,1322,1400,1401,1584,1585,1610,1611,1612,1613,1614,1615,1638,1639,1640,1641,1642,1643,1650,1651,1669,1679,1680,1681,1682,1683,1684,1685,1686,1763,1764,1774,1775,1810,1811,1910,1932,1954,1955,1956,1957,2016,2029,2030,2048,2049,2050,2056,2057,2060,2061,2062,2063,2064,2068,2069,2070,2098,2099,2117,2131,2409,2410,2411,2417,2418,2421,2422,2423,2424,2425,2429,2430,2431,2452,2453,2454,2457,2458,2459,2460,2461,2490,2491,2492,2493,2494,2495,2496,2497,2514,2515,2516,2522,2523,2526,2527,2528,2529,2530,2534,2535,2536,2567,2568,2650,2651,2661,2662,2684,2685,2696,2697,2722,2723,2724,2725,2726,2730,2804,2805,2813,2814,2815,2835,2836,2837,2861,2862,2863,2869,2870,2873,2883,2884,2885,2886,2890,2891,2892,2928,2929,2943,2944,3094,3120,3147,3148,3400,3401,3426,3432,3453,3472,3473,3474,3475,3476,3477,3563,3578,3579,3580,3581,3584,3585,3628,3629,3630,3631,3632,3657,3658,3675,3676,3677,3678,3681,3682,3683,3684,3687,3756,3757,3758,3759,3790,3791,3792,3793,3814,3815,3827,3828,3829,3830,3851,3852,3853,3854,3972,3996,4012,4037,4038,4039,4040,4041,4045,4061,4229,4230,4231,4232,4238,4280,4281,4364,4365,4374,4375,4376,4487,4488,4502,4503,4818,4819,4893,4894,4916,4917,5251,5252,5253,5277,5278,5279,5285,5286,5289,5290,5291,5292,5293,5297,5339,5340,5367,5368,5624,5625,5626,5627,5639,5670,5671,5672,5673,5688,5689,5690,5696,5697,5700,5701,5702,5703,5704,5705,5706,5707,5751,5752,5826,5827,5863,5877,6731,6745,6763,7222,7223,7225,7226,7227,7228,7230,7231,7234,7562,7563,7564,7586,7587,7588,7615,7616,7617,7636,7637,7638,7677,7821,7822,7823,7844,7845,8045,8046,8047,8078,8079,8080,8100,8101,8102,8142,8159,8171,8569,8570,8571,8572,8573,8574,8595,8596,8641,8642,8652,8653,8654,8672,8673,8674,8680,8681,8684,8685,8686,8687,8688,8692,8693,8694,8722,8723,8724,8730,8731,8734,8735,8736,8737,8738,8742,8743,8744,8768,8769,8770,8819,8820,9281,9282,9305,9328,9347,9368,9411,9412,9751,9752,9753,10050,10277,10278,10279,10297,10298,10299,10300,10335,10496,10497,10512,10513,10514,10515,10516,10517,10518,10519"
